      Step     Time          Energy          fmax
BFGS:    0 07:21:36     -152.334601       23.053373
BFGS:    1 07:21:37     -156.596015        5.373099
BFGS:    2 07:21:37     -157.750722        2.451553
BFGS:    3 07:21:38     -158.286744        1.604334
BFGS:    4 07:21:38     -158.474690        1.287550
BFGS:    5 07:21:39     -158.612446        1.082306
BFGS:    6 07:21:40     -158.818814        1.218713
BFGS:    7 07:21:40     -159.057589        1.649417
BFGS:    8 07:21:41     -159.300038        1.670909
BFGS:    9 07:21:41     -159.494294        1.369269
BFGS:   10 07:21:42     -159.745964        1.397453
BFGS:   11 07:21:42     -159.985297        1.140327
BFGS:   12 07:21:43     -160.167375        1.014170
BFGS:   13 07:21:43     -160.334899        1.329223
BFGS:   14 07:21:44     -160.534778        1.463306
BFGS:   15 07:21:45     -160.790798        1.418911
BFGS:   16 07:21:45     -160.963885        1.343753
BFGS:   17 07:21:46     -161.085240        0.773175
BFGS:   18 07:21:46     -161.178393        0.764013
BFGS:   19 07:21:47     -161.250717        0.679997
BFGS:   20 07:21:47     -161.309074        0.542461
BFGS:   21 07:21:48     -161.356176        0.480661
BFGS:   22 07:21:48     -161.393299        0.474539
BFGS:   23 07:21:49     -161.421945        0.425976
BFGS:   24 07:21:49     -161.439694        0.328046
BFGS:   25 07:21:50     -161.452962        0.231015
BFGS:   26 07:21:50     -161.459705        0.204559
BFGS:   27 07:21:51     -161.463043        0.166544
BFGS:   28 07:21:51     -161.465677        0.084662
BFGS:   29 07:21:52     -161.468632        0.091698
BFGS:   30 07:21:52     -161.471298        0.128867
BFGS:   31 07:21:53     -161.473312        0.098538
BFGS:   32 07:21:53     -161.474516        0.076867
BFGS:   33 07:21:54     -161.475538        0.070547
BFGS:   34 07:21:54     -161.476871        0.092041
BFGS:   35 07:21:55     -161.477884        0.102080
BFGS:   36 07:21:55     -161.478452        0.054486
BFGS:   37 07:21:56     -161.479042        0.044031
