      Step     Time          Energy          fmax
BFGS:    0 10:15:19     -158.733937        7.080802
BFGS:    1 10:15:19     -159.659828        1.921455
BFGS:    2 10:15:20     -159.928803        1.353765
BFGS:    3 10:15:20     -160.076737        0.890928
BFGS:    4 10:15:21     -160.136698        1.006769
BFGS:    5 10:15:22     -160.209045        1.126061
BFGS:    6 10:15:22     -160.274834        0.898545
BFGS:    7 10:15:23     -160.345131        0.758480
BFGS:    8 10:15:23     -160.425705        0.916707
BFGS:    9 10:15:24     -160.510765        0.836637
BFGS:   10 10:15:24     -160.583459        1.054714
BFGS:   11 10:15:25     -160.648250        1.080128
BFGS:   12 10:15:25     -160.727277        0.975784
BFGS:   13 10:15:26     -160.862605        0.833545
BFGS:   14 10:15:26     -161.003333        0.868086
BFGS:   15 10:15:27     -161.134976        0.869804
BFGS:   16 10:15:28     -161.250662        0.874209
BFGS:   17 10:15:28     -161.344637        0.719973
BFGS:   18 10:15:29     -161.404133        0.395659
BFGS:   19 10:15:29     -161.434710        0.387516
BFGS:   20 10:15:30     -161.455116        0.356694
BFGS:   21 10:15:30     -161.468907        0.196030
BFGS:   22 10:15:31     -161.474432        0.088242
BFGS:   23 10:15:31     -161.475804        0.078986
BFGS:   24 10:15:32     -161.477201        0.090640
BFGS:   25 10:15:32     -161.479045        0.075390
BFGS:   26 10:15:33     -161.481701        0.086348
BFGS:   27 10:15:33     -161.482937        0.089553
BFGS:   28 10:15:34     -161.483191        0.054540
BFGS:   29 10:15:34     -161.483454        0.075806
BFGS:   30 10:15:35     -161.483652        0.051392
BFGS:   31 10:15:35     -161.483809        0.021911
